Date,ARCO,BFR,CRESY,EDN,GGAL,IRS,IRCP,BMA,MELI,NTL,PAM,PZE,TEO,TGS,YPF
2013-07-11 00:00:00+00:00,11.237654,3.868993,13.921268,7.432544,1.99,5.376086,14.343419,7.024692,109.00692,11.854408,3.4,3.617643,12.380312,1.726564,14.782827
2013-07-12 00:00:00+00:00,11.266395,3.810372,13.825916,7.327988,1.99,5.168171,14.220476,7.034021,111.444362,11.951775,3.35,3.588311,12.439874,1.735948,14.841257
2013-07-15 00:00:00+00:00,11.390939,3.898304,14.16918,7.442048,1.99,5.277079,14.343419,7.015363,106.667754,11.846295,3.24,3.725194,12.899349,1.717181,15.483988
2013-07-16 00:00:00+00:00,11.285555,4.035086,14.11197,7.375515,1.99,5.346384,14.343419,7.006034,103.896142,11.700244,3.3,3.734972,12.958911,1.726564,15.844308
2013-07-17 00:00:00+00:00,11.218493,3.976465,14.398024,7.508581,1.93,5.257278,14.212279,7.006034,107.621111,11.935548,3.24,3.989184,13.435404,1.735948,16.740237
2013-07-18 00:00:00+00:00,11.237654,4.035086,14.645936,7.356508,1.9,5.376086,14.212279,7.211271,104.878983,12.170851,3.28,4.214065,13.665141,1.764098,16.652592
2013-07-19 00:00:00+00:00,11.151432,3.947155,14.340813,7.451551,1.9,5.326583,14.220476,7.257915,103.856827,12.284446,3.31,4.272729,13.597071,1.754715,16.730499
2013-07-22 00:00:00+00:00,11.333457,3.966695,14.464769,7.537091,1.9,5.376086,14.687661,7.463152,104.348248,12.568432,3.31,4.517165,13.724703,1.754715,16.613638
2013-07-23 00:00:00+00:00,11.285555,4.113248,14.493374,7.508581,1.9,5.524597,15.367949,7.444494,105.154177,12.649571,3.35,4.468278,13.792773,1.801632,16.535731
2013-07-24 00:00:00+00:00,11.12269,4.123018,14.741287,7.537091,1.9,5.554299,15.21222,7.463152,105.684912,12.438609,3.29,4.282507,13.665141,1.764098,16.311749
2013-07-25 00:00:00+00:00,11.256815,4.083937,14.636402,7.461054,1.9,5.524597,14.884371,7.323218,111.061055,12.438609,3.27,4.282507,13.716195,1.764098,15.883261
2013-07-26 00:00:00+00:00,11.314297,3.976465,14.417093,7.442048,1.95,5.534498,15.400735,7.332547,110.30427,12.105939,3.3,4.253175,13.707686,1.801632,15.581372
2013-07-29 00:00:00+00:00,11.352618,4.005776,14.235927,7.194931,1.95,5.395887,15.417126,7.248586,113.636102,11.903092,3.25,4.155401,13.648125,1.764098,15.289221
2013-07-30 00:00:00+00:00,11.304716,3.917844,14.11197,7.137901,1.95,5.395887,15.490892,7.220599,117.007247,11.667789,3.2,4.057626,13.67365,1.820399,14.967856
2013-07-31 00:00:00+00:00,11.553803,3.956925,14.350348,7.071368,1.95,5.376086,15.318772,7.257915,115.415042,11.619105,3.34,4.067404,13.784266,1.801632,16.000122
2013-08-01 00:00:00+00:00,11.381358,4.103477,15.065482,7.175915,1.9,5.5642,15.40893,7.351205,119.385721,12.21142,3.31,4.106513,13.911898,1.801632,16.233842
2013-08-02 00:00:00+00:00,11.256815,4.152329,14.865244,7.327988,2.1,5.584001,15.531874,7.472481,126.167319,12.162737,3.3,4.214065,14.184179,1.782865,16.263058
2013-08-05 00:00:00+00:00,11.47716,4.123018,15.017806,7.375515,2.1,5.484994,15.794154,7.341876,127.641581,12.187079,3.31,4.155401,14.150143,1.820399,16.243581
2013-08-06 00:00:00+00:00,11.850791,4.044856,15.065482,7.470558,2.06,5.42559,15.613836,7.416507,124.525976,12.308787,3.23,4.135846,14.362863,1.839166,16.107244
2013-08-07 00:00:00+00:00,12.770497,4.064397,15.494561,7.518084,1.95,5.574101,15.572855,7.323218,121.56763,12.698254,3.27,4.047849,14.864883,1.811016,15.678756
